timestamp,merchant_category,amount (INR),transaction_status
2022-06-19,Entertainment,2216,SUCCESS
2021-06-28,Entertainment,22,SUCCESS
2025-05-11,Fuel,1190,SUCCESS
2022-03-05,Other,2026,SUCCESS
2022-02-11,Food,22,SUCCESS
2020-03-09,Other,4463,FAILED
2021-04-01,Utilities,613,SUCCESS
2024-01-13,Grocery,2053,SUCCESS
2025-10-09,Fuel,2189,SUCCESS
2025-08-03,Shopping,1782,SUCCESS
2025-01-15,Entertainment,69,SUCCESS
2023-03-03,Food,1516,SUCCESS
2023-07-27,Utilities,22,FAILED
2021-08-28,Food,22,SUCCESS
2022-06-09,Entertainment,1284,SUCCESS
2022-12-04,Grocery,2011,SUCCESS
2023-10-31,Other,245,SUCCESS
2024-06-18,Food,2224,SUCCESS
2023-07-29,Healthcare,22,SUCCESS
2019-03-31,Transport,1905,SUCCESS
2025-09-19,Education,1903,FAILED
2026-05-06,Food,3286,SUCCESS
2025-08-30,Healthcare,1144,SUCCESS
2021-12-28,Healthcare,22,SUCCESS
2020-02-16,Food,22,SUCCESS
2022-06-11,Other,2245,SUCCESS
2024-07-26,Shopping,22,SUCCESS
2025-09-10,Grocery,4675,FAILED
2026-05-16,Transport,22,SUCCESS
2025-05-03,Food,5412,SUCCESS
2020-09-21,Shopping,2910,SUCCESS
2026-05-24,Fuel,3344,SUCCESS
2025-04-10,Shopping,22,SUCCESS
2020-07-09,Grocery,212,SUCCESS
2022-04-17,Other,1305,SUCCESS
2022-04-30,Utilities,913,SUCCESS
2022-07-23,Healthcare,2139,SUCCESS
2019-08-08,Utilities,22,SUCCESS
2023-04-18,Food,22,SUCCESS
2021-02-24,Utilities,22,SUCCESS
2025-07-30,Entertainment,22,SUCCESS
2021-11-06,Entertainment,22,SUCCESS
2022-10-26,Shopping,22,SUCCESS
2020-03-25,Healthcare,22,SUCCESS
2019-10-02,Education,3848,SUCCESS
2025-03-18,Healthcare,4236,SUCCESS
2023-05-25,Other,2561,SUCCESS
2025-03-15,Food,1060,SUCCESS
2023-01-27,Fuel,471,SUCCESS
2021-01-03,Food,22,SUCCESS
2024-05-08,Food,2046,FAILED
2022-07-12,Food,334,SUCCESS
2021-01-14,Entertainment,2287,SUCCESS
2024-03-21,Food,22,SUCCESS
2022-01-19,Other,22,SUCCESS
2023-01-05,Healthcare,22,SUCCESS
2025-03-30,Grocery,1929,SUCCESS
2024-05-27,Entertainment,547,SUCCESS
2024-02-26,Entertainment,501,FAILED
2017-12-07,Food,22,SUCCESS
2026-03-24,Food,3685,SUCCESS
2020-02-19,Fuel,5103,SUCCESS
2024-07-01,Utilities,22,SUCCESS
2022-09-06,Grocery,2529,SUCCESS
2024-12-28,Other,2804,SUCCESS
2022-06-23,Other,3120,SUCCESS
2023-07-10,Other,22,SUCCESS
2023-02-26,Other,3355,SUCCESS
2020-06-05,Other,1738,SUCCESS
2024-09-15,Utilities,3068,SUCCESS
2026-04-07,Food,673,SUCCESS
2022-04-23,Grocery,22,SUCCESS
2023-08-02,Healthcare,2436,SUCCESS
2023-09-29,Other,4935,SUCCESS
2023-08-05,Shopping,2851,SUCCESS
2025-02-18,Grocery,1361,SUCCESS
2023-07-27,Entertainment,22,SUCCESS
2026-03-28,Utilities,291,SUCCESS
2025-12-02,Food,1766,SUCCESS
2025-10-22,Food,795,SUCCESS
2021-04-18,Grocery,22,FAILED
2025-06-21,Healthcare,2204,SUCCESS
2025-03-25,Fuel,4240,SUCCESS
2020-02-07,Healthcare,1855,SUCCESS
2023-10-24,Fuel,858,FAILED
2024-05-07,Healthcare,1269,FAILED
2025-02-20,Food,3199,SUCCESS
2025-08-04,Food,363,SUCCESS
2023-05-17,Utilities,2366,FAILED
2021-06-23,Food,1267,SUCCESS
2025-11-28,Food,22,FAILED
2019-10-20,Utilities,3286,FAILED
2021-01-29,Entertainment,22,SUCCESS
2025-11-21,Fuel,4559,SUCCESS
2020-07-26,Food,1638,SUCCESS
2025-06-29,Grocery,2498,SUCCESS
2021-04-02,Food,444,SUCCESS
2026-02-23,Food,22,SUCCESS
2024-09-25,Fuel,1484,SUCCESS
2022-09-08,Food,894,SUCCESS
2024-12-22,Food,1608,SUCCESS
2022-07-19,Food,4022,SUCCESS
2025-08-12,Food,587,SUCCESS
2026-02-01,Food,22,SUCCESS
2022-06-09,Utilities,3392,SUCCESS
2018-11-21,Entertainment,2399,SUCCESS
2025-03-09,Other,879,SUCCESS
2025-11-25,Entertainment,697,SUCCESS
2021-06-15,Utilities,3950,SUCCESS
2024-04-21,Healthcare,5323,SUCCESS
2019-10-13,Utilities,1301,FAILED
2023-12-26,Utilities,6009,SUCCESS
2021-11-27,Food,3410,SUCCESS
2025-03-23,Entertainment,22,FAILED
2025-07-12,Shopping,22,FAILED
2026-01-09,Healthcare,22,SUCCESS
2023-08-14,Education,892,SUCCESS
2026-04-05,Education,1897,SUCCESS
2022-05-02,Food,5562,SUCCESS
2025-06-20,Utilities,1037,SUCCESS
2020-03-31,Grocery,2771,SUCCESS
2023-10-11,Shopping,3676,SUCCESS
2021-08-14,Shopping,22,SUCCESS
2024-08-18,Entertainment,1094,SUCCESS
2020-10-09,Transport,3592,SUCCESS
2022-10-10,Entertainment,1248,SUCCESS
2023-06-08,Food,1787,SUCCESS
2022-12-30,Other,1382,SUCCESS
2021-12-01,Other,2196,SUCCESS
2020-11-13,Grocery,3336,SUCCESS
2024-02-21,Food,1279,SUCCESS
2023-11-26,Food,677,SUCCESS
2024-12-22,Other,544,SUCCESS
2025-03-26,Grocery,22,SUCCESS
2025-08-27,Shopping,2524,SUCCESS
2021-02-23,Food,737,SUCCESS
2025-01-20,Fuel,2304,SUCCESS
2021-06-04,Utilities,1106,SUCCESS
2025-09-28,Other,2562,SUCCESS
2021-11-04,Food,1731,SUCCESS
2022-02-12,Other,22,SUCCESS
2025-07-29,Grocery,768,SUCCESS
2023-08-04,Entertainment,22,SUCCESS
2021-12-25,Other,3312,SUCCESS
2025-11-25,Food,1802,SUCCESS
2023-01-31,Shopping,22,SUCCESS
2018-10-26,Shopping,2164,SUCCESS
2025-10-31,Entertainment,801,FAILED
2024-12-12,Food,22,SUCCESS
2025-06-01,Healthcare,1548,SUCCESS
2025-10-25,Healthcare,1707,SUCCESS
2023-10-29,Healthcare,22,SUCCESS
2023-09-05,Food,22,SUCCESS
2020-12-10,Grocery,545,SUCCESS
2023-11-05,Grocery,22,SUCCESS
2026-04-13,Food,3267,SUCCESS
2024-04-01,Fuel,703,SUCCESS
2021-12-22,Food,2276,SUCCESS
2023-03-31,Grocery,3038,SUCCESS
2026-05-27,Grocery,1923,SUCCESS
2023-11-11,Entertainment,3110,SUCCESS
2025-06-15,Food,1704,SUCCESS
2025-02-07,Other,2463,SUCCESS
2025-04-17,Other,61,SUCCESS
2025-10-25,Other,2309,SUCCESS
2025-05-19,Food,22,SUCCESS
2026-03-21,Food,22,FAILED
2020-12-31,Grocery,5066,SUCCESS
2025-10-21,Grocery,1732,SUCCESS
2024-10-26,Utilities,2365,SUCCESS
2024-07-31,Food,1242,SUCCESS
2024-04-01,Utilities,3398,SUCCESS
2021-12-12,Healthcare,993,SUCCESS
2026-04-08,Grocery,2561,SUCCESS
2025-04-29,Shopping,2486,SUCCESS
2019-03-05,Entertainment,1479,SUCCESS
2021-04-05,Grocery,1798,FAILED
2021-01-18,Food,3871,SUCCESS
2025-04-16,Education,22,SUCCESS
2024-08-13,Entertainment,5357,SUCCESS
2021-03-03,Food,266,SUCCESS
2021-05-02,Shopping,2239,SUCCESS
2022-01-20,Entertainment,3348,SUCCESS
2025-04-14,Food,1807,SUCCESS
2022-11-28,Shopping,642,SUCCESS
2023-01-15,Healthcare,1212,SUCCESS
2025-09-06,Grocery,2202,SUCCESS
2023-05-20,Entertainment,494,SUCCESS
2023-06-25,Utilities,1564,SUCCESS
2024-04-26,Grocery,1242,SUCCESS
2024-08-31,Food,22,SUCCESS
2021-12-20,Fuel,742,SUCCESS
2021-09-18,Entertainment,162,SUCCESS
2026-02-02,Entertainment,22,SUCCESS
2025-09-21,Grocery,26,SUCCESS
2021-05-26,Other,263,FAILED
2024-04-22,Fuel,22,SUCCESS
2022-05-18,Entertainment,22,SUCCESS
2023-03-21,Food,22,SUCCESS
2025-04-04,Grocery,3787,FAILED
2023-04-20,Fuel,511,SUCCESS
2025-05-18,Education,745,SUCCESS
2026-05-12,Education,271,SUCCESS
2025-09-29,Food,22,SUCCESS
2024-11-23,Shopping,1314,SUCCESS
2025-01-02,Other,22,FAILED
2020-12-06,Healthcare,22,SUCCESS
2023-05-12,Grocery,1305,SUCCESS
2026-03-07,Grocery,2065,SUCCESS
2022-01-31,Healthcare,22,SUCCESS
2020-04-13,Other,22,SUCCESS
2020-10-08,Utilities,3599,SUCCESS
2019-12-27,Entertainment,22,SUCCESS
2019-09-30,Entertainment,1585,SUCCESS
2023-04-01,Fuel,22,SUCCESS
2021-12-26,Other,4307,SUCCESS
2023-04-19,Healthcare,94,SUCCESS
2026-03-05,Grocery,2093,SUCCESS
2022-08-13,Food,5799,FAILED
2022-01-21,Healthcare,944,SUCCESS
2021-02-21,Other,1798,SUCCESS
2026-01-20,Other,5136,SUCCESS
2023-04-18,Other,1649,FAILED
2025-03-22,Grocery,1399,SUCCESS
2025-09-06,Grocery,1672,SUCCESS
2025-02-01,Grocery,3634,SUCCESS
2025-04-08,Food,1372,SUCCESS
2022-09-10,Other,22,SUCCESS
2023-01-03,Food,22,SUCCESS
2021-02-25,Other,270,SUCCESS
2024-10-15,Other,2989,SUCCESS
2022-04-24,Fuel,2621,SUCCESS
2025-07-09,Utilities,1592,SUCCESS
2022-11-04,Food,22,SUCCESS
2022-09-14,Food,4486,SUCCESS
2023-08-28,Fuel,22,SUCCESS
2023-02-21,Food,1685,SUCCESS
2021-04-25,Food,1827,SUCCESS
2022-08-19,Utilities,3434,SUCCESS
2024-10-26,Utilities,22,SUCCESS
2023-10-02,Food,22,SUCCESS
2023-02-25,Transport,195,SUCCESS
2022-08-09,Entertainment,22,SUCCESS
2023-10-08,Grocery,3384,SUCCESS
2024-01-09,Healthcare,441,FAILED
2022-12-02,Fuel,1317,SUCCESS
2025-12-22,Fuel,22,SUCCESS
2023-08-10,Grocery,2407,SUCCESS
2024-07-03,Other,1757,FAILED
2025-09-09,Grocery,2380,SUCCESS
2025-05-22,Food,1277,SUCCESS
2023-02-27,Fuel,4070,SUCCESS
2022-08-31,Food,22,SUCCESS
2025-06-17,Utilities,5656,SUCCESS
2023-11-16,Shopping,22,SUCCESS
2022-10-05,Shopping,3379,SUCCESS
2020-10-25,Food,22,SUCCESS
2024-08-04,Shopping,3062,SUCCESS
2023-07-07,Grocery,403,SUCCESS
2026-05-28,Other,2407,SUCCESS
2026-04-01,Entertainment,1541,SUCCESS
2025-05-28,Entertainment,22,SUCCESS
2026-04-07,Food,22,SUCCESS
2023-06-09,Grocery,22,SUCCESS
2018-11-11,Utilities,22,SUCCESS
2026-03-23,Utilities,22,SUCCESS
2019-12-11,Grocery,2251,SUCCESS
2026-03-15,Grocery,485,SUCCESS
2025-10-05,Utilities,22,SUCCESS
2020-12-20,Transport,22,SUCCESS
2022-10-05,Grocery,22,SUCCESS
2026-05-14,Food,3141,SUCCESS
2025-05-25,Other,22,SUCCESS
2024-05-07,Entertainment,2590,SUCCESS
2023-07-02,Grocery,999,SUCCESS
2023-06-28,Utilities,3076,SUCCESS
2024-07-10,Grocery,22,SUCCESS
2024-08-14,Entertainment,1140,SUCCESS
2020-08-08,Healthcare,2413,FAILED
2020-11-27,Food,1432,SUCCESS
2026-01-04,Food,1935,SUCCESS
2019-02-28,Utilities,757,SUCCESS
2020-10-29,Entertainment,1774,SUCCESS
2020-12-20,Transport,66,SUCCESS
2025-06-01,Entertainment,305,SUCCESS
2024-06-05,Food,22,SUCCESS
2023-03-21,Grocery,2181,SUCCESS
2023-05-17,Other,3249,FAILED
2020-07-03,Grocery,1746,FAILED
2023-01-05,Healthcare,66,SUCCESS
2025-11-20,Grocery,1695,SUCCESS
2022-09-20,Food,318,SUCCESS
2022-08-23,Food,1025,SUCCESS
2022-09-11,Other,291,SUCCESS
2022-04-28,Food,3420,SUCCESS
2021-02-23,Shopping,22,SUCCESS
2025-08-20,Fuel,2437,SUCCESS
2020-04-21,Fuel,861,SUCCESS
2022-12-03,Utilities,845,SUCCESS
2025-08-06,Healthcare,2547,SUCCESS
2022-10-23,Grocery,5517,SUCCESS
2022-09-14,Other,2347,SUCCESS
2019-01-22,Food,22,SUCCESS
2022-12-31,Food,615,SUCCESS
2024-01-24,Food,597,SUCCESS
2025-02-13,Utilities,5396,SUCCESS
2023-03-28,Grocery,182,SUCCESS
2022-08-17,Other,22,FAILED
2024-09-18,Food,22,SUCCESS
2024-01-06,Shopping,1416,SUCCESS
2024-07-15,Food,3198,SUCCESS
2025-02-01,Entertainment,4184,SUCCESS
2020-11-07,Healthcare,22,SUCCESS
2026-03-09,Food,22,SUCCESS
2020-09-09,Grocery,2730,FAILED
2024-06-24,Education,4016,SUCCESS
2023-03-06,Food,3192,SUCCESS
2026-02-07,Other,514,FAILED
2025-05-05,Other,2063,SUCCESS
2024-07-03,Grocery,1834,SUCCESS
2024-04-19,Other,4570,SUCCESS
2024-12-27,Other,1506,SUCCESS
2019-05-18,Healthcare,22,SUCCESS
2019-10-09,Other,1222,SUCCESS
2021-05-11,Food,3382,SUCCESS
2024-08-04,Fuel,2552,SUCCESS
2026-02-12,Other,3444,SUCCESS
2020-11-14,Utilities,719,SUCCESS
2023-12-28,Utilities,998,FAILED
2021-04-29,Fuel,691,SUCCESS
2020-12-04,Transport,521,SUCCESS
2024-12-06,Other,53,SUCCESS
2023-11-05,Grocery,820,SUCCESS
2025-02-22,Food,700,SUCCESS
2022-04-21,Shopping,22,SUCCESS
2020-04-29,Entertainment,3040,SUCCESS
2024-01-30,Fuel,586,SUCCESS
2019-07-08,Food,3105,SUCCESS
2019-05-03,Food,3220,SUCCESS
2025-08-02,Grocery,1005,SUCCESS
2024-06-14,Grocery,4041,SUCCESS
2024-01-27,Other,1008,SUCCESS
2024-03-29,Healthcare,609,SUCCESS
2019-05-01,Healthcare,22,SUCCESS
2026-02-12,Healthcare,2336,SUCCESS
2019-08-04,Grocery,730,SUCCESS
2019-10-19,Shopping,22,SUCCESS
2024-02-01,Shopping,2372,SUCCESS
2021-05-23,Shopping,22,SUCCESS
2023-06-10,Utilities,2682,SUCCESS
2021-02-22,Other,1125,SUCCESS
2025-02-08,Other,2455,FAILED
2025-08-09,Fuel,2577,SUCCESS
2023-12-04,Fuel,22,SUCCESS
2021-12-25,Grocery,217,SUCCESS
2022-01-26,Entertainment,22,SUCCESS
2025-01-09,Food,3371,SUCCESS
2022-08-20,Shopping,1252,SUCCESS
2026-02-27,Shopping,375,SUCCESS
2025-12-28,Grocery,22,SUCCESS
2024-06-30,Utilities,22,SUCCESS
2023-07-04,Food,2510,SUCCESS
2026-01-04,Healthcare,22,SUCCESS
2019-08-23,Entertainment,22,SUCCESS
2024-07-23,Other,398,SUCCESS
2023-08-02,Fuel,1825,SUCCESS
2022-08-27,Food,3737,SUCCESS
2023-10-15,Education,22,SUCCESS
2025-12-28,Utilities,1113,SUCCESS
2019-05-09,Grocery,847,SUCCESS
2026-02-17,Shopping,2637,SUCCESS
2021-04-04,Entertainment,772,SUCCESS
2025-08-24,Utilities,1321,SUCCESS
2025-09-22,Other,311,SUCCESS
2024-02-16,Shopping,1213,SUCCESS
2023-02-09,Fuel,1924,FAILED
2025-09-01,Healthcare,2827,SUCCESS
2023-09-01,Fuel,22,SUCCESS
2021-12-15,Other,561,SUCCESS
2025-02-16,Grocery,385,SUCCESS
2026-03-18,Food,2765,SUCCESS
2019-04-13,Utilities,2459,SUCCESS
2020-03-21,Grocery,22,SUCCESS
2022-06-15,Shopping,22,SUCCESS
2025-09-02,Grocery,5733,SUCCESS
2023-10-22,Food,1997,SUCCESS
2025-02-13,Shopping,1728,SUCCESS
2024-10-04,Food,688,SUCCESS
2025-11-21,Food,2705,FAILED
2025-09-16,Food,907,SUCCESS
2024-06-30,Grocery,2695,SUCCESS
2022-01-30,Food,22,SUCCESS
2021-10-06,Utilities,500,SUCCESS
2023-11-25,Other,1051,SUCCESS
2023-11-08,Grocery,22,SUCCESS
2025-07-21,Food,891,SUCCESS
2022-12-10,Other,4266,SUCCESS
2019-07-25,Fuel,22,SUCCESS
2018-09-13,Food,3018,SUCCESS
2024-12-12,Healthcare,2496,SUCCESS
2024-01-20,Entertainment,144,SUCCESS
2024-05-04,Shopping,22,FAILED
2023-05-20,Utilities,22,SUCCESS
2025-01-02,Other,22,SUCCESS
2025-01-07,Transport,22,SUCCESS
2026-03-22,Healthcare,2878,SUCCESS
2021-05-01,Education,22,SUCCESS
2019-11-01,Healthcare,2176,SUCCESS
2025-03-08,Food,22,SUCCESS
2023-10-23,Shopping,569,SUCCESS
2019-12-19,Entertainment,449,SUCCESS
2020-02-18,Healthcare,22,FAILED
2021-02-22,Shopping,3533,SUCCESS
2024-10-01,Food,369,SUCCESS
2025-09-15,Transport,87,SUCCESS
2026-01-02,Food,1259,SUCCESS
2025-01-04,Education,976,SUCCESS
2021-11-19,Other,22,SUCCESS
2022-09-05,Utilities,1860,SUCCESS
2023-05-14,Grocery,2173,SUCCESS
2024-01-08,Healthcare,1956,SUCCESS
2022-01-27,Entertainment,22,SUCCESS
2025-11-15,Shopping,2782,SUCCESS
2021-03-17,Other,1106,SUCCESS
2022-12-08,Fuel,3827,SUCCESS
2025-01-24,Healthcare,3507,SUCCESS
2025-04-12,Food,1676,SUCCESS
2019-09-02,Food,952,SUCCESS
2023-06-08,Fuel,1773,SUCCESS
2017-12-21,Food,1210,FAILED
2022-02-07,Fuel,2765,SUCCESS
2018-12-04,Food,307,SUCCESS
2025-05-09,Utilities,3005,SUCCESS
2025-02-15,Education,930,SUCCESS
2023-12-08,Entertainment,22,SUCCESS
2023-09-04,Utilities,22,SUCCESS
2023-04-27,Healthcare,796,SUCCESS
2024-12-31,Grocery,22,SUCCESS
2024-06-06,Shopping,4573,SUCCESS
2024-12-29,Grocery,22,SUCCESS
2024-07-10,Food,657,SUCCESS
2022-12-17,Education,2846,SUCCESS
2018-06-15,Shopping,22,SUCCESS
2025-10-24,Healthcare,1418,SUCCESS
2024-10-12,Food,22,SUCCESS
2021-06-05,Entertainment,570,SUCCESS
2023-12-14,Other,185,SUCCESS
2025-07-19,Shopping,3141,SUCCESS
2023-10-18,Grocery,3721,SUCCESS
2026-02-27,Grocery,502,FAILED
2021-07-07,Other,22,SUCCESS
2025-01-17,Grocery,2966,SUCCESS
2023-07-31,Grocery,973,SUCCESS
2026-01-29,Education,22,SUCCESS
2023-05-15,Utilities,4691,SUCCESS
2024-07-26,Grocery,2982,SUCCESS
2018-07-22,Utilities,1639,SUCCESS
2018-03-14,Grocery,3119,SUCCESS
2023-05-07,Transport,2398,SUCCESS
2022-04-08,Entertainment,2216,SUCCESS
2024-11-28,Food,22,SUCCESS
2021-01-27,Entertainment,83,SUCCESS
2022-04-29,Food,2594,SUCCESS
2019-04-07,Utilities,3576,SUCCESS
2024-03-20,Food,2052,SUCCESS
2025-04-10,Other,1801,SUCCESS
2025-07-11,Food,1832,SUCCESS
2025-04-20,Other,22,SUCCESS
2025-05-11,Grocery,1690,SUCCESS
2024-12-18,Fuel,519,SUCCESS
2021-04-25,Fuel,6062,SUCCESS
2025-12-05,Food,3086,SUCCESS
2026-03-20,Food,22,SUCCESS
2023-11-16,Fuel,22,SUCCESS
2025-10-24,Food,4006,SUCCESS
2024-11-28,Grocery,3409,SUCCESS
2025-12-03,Other,312,SUCCESS
2019-12-19,Other,2150,SUCCESS
2022-09-13,Entertainment,2794,SUCCESS
2020-10-16,Grocery,22,SUCCESS
2025-12-02,Food,3122,SUCCESS
2024-10-19,Food,1428,SUCCESS
2025-07-30,Other,3416,SUCCESS
2025-04-07,Entertainment,1660,SUCCESS
2025-04-22,Other,22,SUCCESS
2025-08-16,Utilities,1997,SUCCESS
2024-01-04,Entertainment,2746,SUCCESS
2024-08-14,Other,22,SUCCESS
2024-05-07,Utilities,203,SUCCESS
2025-04-07,Food,906,SUCCESS
2022-01-31,Shopping,22,SUCCESS
2024-11-21,Other,22,SUCCESS
2019-12-11,Grocery,3372,SUCCESS
2021-06-29,Grocery,1343,SUCCESS
2024-05-23,Grocery,22,SUCCESS
2025-06-12,Other,1804,SUCCESS
2026-02-15,Food,1515,SUCCESS
2026-02-06,Fuel,22,SUCCESS
2019-11-24,Shopping,22,SUCCESS
2026-04-10,Food,3697,SUCCESS
2023-11-14,Food,22,SUCCESS
2024-08-01,Grocery,22,SUCCESS
2023-10-28,Entertainment,626,SUCCESS
2024-09-22,Utilities,1033,SUCCESS
2025-11-08,Food,1525,SUCCESS
2020-08-26,Food,1866,SUCCESS
2019-03-13,Utilities,22,SUCCESS
2023-03-22,Transport,2866,SUCCESS
2025-12-04,Shopping,22,SUCCESS
2024-09-21,Entertainment,22,FAILED
2026-03-01,Utilities,1638,SUCCESS
2022-06-18,Food,22,SUCCESS
2024-11-02,Healthcare,116,SUCCESS
2022-07-17,Other,3329,SUCCESS
2025-05-13,Food,4137,SUCCESS
2020-07-08,Grocery,2245,SUCCESS
2025-01-06,Utilities,22,SUCCESS
2025-03-03,Utilities,2755,SUCCESS
2021-12-23,Grocery,22,SUCCESS
2025-03-05,Grocery,555,SUCCESS
2025-04-30,Food,189,SUCCESS
2024-09-28,Other,22,SUCCESS
2026-03-20,Utilities,3244,SUCCESS
2025-03-05,Transport,22,SUCCESS
2018-05-12,Education,4105,FAILED
2022-02-07,Other,1606,SUCCESS
2024-04-13,Fuel,2177,SUCCESS
2020-08-02,Food,1699,SUCCESS
2025-07-25,Food,22,SUCCESS
2023-05-11,Entertainment,1540,SUCCESS
2024-09-17,Grocery,1770,SUCCESS
2025-11-27,Food,22,SUCCESS
2026-02-06,Utilities,2682,SUCCESS
2024-06-17,Food,520,SUCCESS
2023-07-21,Entertainment,2278,SUCCESS
2023-05-31,Grocery,3376,SUCCESS
2026-05-29,Food,62,SUCCESS
2019-11-09,Other,1691,SUCCESS
2024-11-03,Grocery,1802,SUCCESS
2019-02-05,Entertainment,3110,SUCCESS
2023-04-24,Education,3017,SUCCESS
2020-06-03,Entertainment,1035,SUCCESS
2024-08-25,Grocery,3086,SUCCESS
2024-05-29,Other,2445,SUCCESS
2023-08-30,Healthcare,2969,SUCCESS
2025-09-23,Other,2866,SUCCESS
2024-06-02,Food,618,SUCCESS
2020-03-07,Food,1383,SUCCESS
2022-12-01,Healthcare,4175,SUCCESS
2022-04-14,Grocery,22,SUCCESS
2026-05-04,Other,22,SUCCESS
2025-09-19,Grocery,304,SUCCESS
2021-07-09,Other,735,SUCCESS
2022-02-07,Food,3393,SUCCESS
2024-10-30,Grocery,2023,SUCCESS
2019-07-28,Education,2490,SUCCESS
2022-06-02,Shopping,249,SUCCESS
2024-11-06,Transport,5289,SUCCESS
2020-02-26,Healthcare,122,SUCCESS
2026-02-07,Other,2045,SUCCESS
2023-05-13,Other,22,SUCCESS
2024-07-11,Grocery,3607,SUCCESS
2026-01-05,Grocery,1932,SUCCESS
2023-09-13,Grocery,792,SUCCESS
2019-04-25,Grocery,2261,SUCCESS
2026-02-01,Food,1166,SUCCESS
2022-08-01,Grocery,755,SUCCESS
2022-10-20,Entertainment,3516,SUCCESS
2021-10-13,Fuel,1793,SUCCESS
2022-12-23,Transport,22,SUCCESS
2022-07-29,Utilities,3876,SUCCESS
2020-05-21,Other,1674,FAILED
2025-12-25,Grocery,22,SUCCESS
2023-12-08,Grocery,2290,SUCCESS
2024-08-25,Grocery,2208,SUCCESS
2018-04-15,Food,3518,SUCCESS
2019-01-24,Food,2549,SUCCESS
2023-12-10,Fuel,2527,SUCCESS
2022-02-27,Entertainment,1357,SUCCESS
2024-06-02,Food,174,SUCCESS
2024-06-16,Grocery,2335,SUCCESS
2025-09-13,Fuel,2822,SUCCESS
2026-01-19,Entertainment,616,FAILED
2023-01-26,Utilities,22,SUCCESS
2021-09-26,Grocery,1866,SUCCESS
2023-08-22,Shopping,22,SUCCESS
2022-11-26,Grocery,6765,SUCCESS
2021-11-06,Shopping,3394,SUCCESS
2019-12-22,Healthcare,22,SUCCESS
2025-08-02,Utilities,637,SUCCESS
2026-05-04,Utilities,1284,SUCCESS
2025-01-26,Food,1795,SUCCESS
2025-02-12,Grocery,2492,SUCCESS
2021-02-21,Shopping,1792,SUCCESS
2024-01-25,Other,1239,SUCCESS
2022-11-01,Utilities,1037,SUCCESS
2023-10-05,Transport,2750,SUCCESS
2025-07-29,Transport,1588,SUCCESS
2026-01-03,Food,1703,SUCCESS
2023-08-15,Entertainment,1443,SUCCESS
2023-05-09,Food,839,SUCCESS
2023-08-11,Grocery,22,SUCCESS
2022-04-02,Fuel,2994,SUCCESS
2023-07-29,Other,2680,SUCCESS
2025-08-09,Entertainment,3519,SUCCESS
2023-09-01,Entertainment,1722,SUCCESS
2021-03-07,Utilities,22,SUCCESS
2025-07-15,Grocery,3633,SUCCESS
2022-07-13,Fuel,1238,SUCCESS
2023-04-12,Shopping,22,SUCCESS
2018-05-18,Grocery,3066,SUCCESS
2024-08-28,Entertainment,1585,SUCCESS
2023-12-19,Grocery,2902,SUCCESS
2018-11-25,Grocery,22,SUCCESS
2026-05-15,Food,22,SUCCESS
2021-05-27,Food,22,SUCCESS
2025-08-04,Healthcare,1246,SUCCESS
2022-01-04,Other,719,SUCCESS
2023-11-25,Food,692,SUCCESS
2021-12-22,Grocery,2006,SUCCESS
2026-02-09,Healthcare,2466,SUCCESS
2025-08-22,Food,3252,SUCCESS
2025-03-28,Food,22,SUCCESS
2021-12-10,Healthcare,1750,SUCCESS
2025-05-04,Education,948,SUCCESS
2020-02-22,Utilities,2177,SUCCESS
2020-04-12,Grocery,22,SUCCESS
2019-03-26,Utilities,150,SUCCESS
2020-01-14,Other,1809,SUCCESS
2024-02-05,Food,2621,SUCCESS
2025-08-17,Other,1545,SUCCESS
2020-05-27,Other,1636,SUCCESS
2023-06-01,Entertainment,843,SUCCESS
2024-10-27,Entertainment,3487,SUCCESS
2024-04-21,Transport,1883,SUCCESS
2025-03-01,Shopping,2218,SUCCESS
2025-08-01,Food,3716,SUCCESS
2024-07-25,Shopping,22,SUCCESS
2024-01-31,Education,299,SUCCESS
2025-05-23,Other,22,SUCCESS
2020-12-28,Shopping,22,SUCCESS
2020-03-18,Grocery,1619,SUCCESS
2026-01-18,Fuel,1223,SUCCESS
2025-05-18,Entertainment,1099,SUCCESS
2022-08-14,Utilities,761,SUCCESS
2024-03-16,Fuel,2212,SUCCESS
2025-03-15,Utilities,3761,SUCCESS
2022-07-18,Food,2119,SUCCESS
2024-06-22,Other,1864,FAILED
2026-02-21,Utilities,221,SUCCESS
2024-11-13,Other,1746,SUCCESS
2022-01-19,Grocery,3610,SUCCESS
2025-12-13,Transport,22,SUCCESS
2025-10-07,Entertainment,50,SUCCESS
2025-01-07,Grocery,2642,SUCCESS
2022-06-23,Food,1985,SUCCESS
2021-09-02,Fuel,170,SUCCESS
2021-10-20,Food,22,FAILED
2020-04-15,Other,1861,SUCCESS
2024-05-11,Healthcare,22,SUCCESS
2025-11-14,Healthcare,3993,SUCCESS
2022-08-14,Entertainment,3711,SUCCESS
2026-03-27,Utilities,22,SUCCESS
2025-08-29,Grocery,22,SUCCESS
2021-01-06,Shopping,3137,SUCCESS
2025-11-23,Entertainment,2986,SUCCESS
2024-05-11,Other,3382,SUCCESS
2025-10-18,Other,2910,SUCCESS
2023-01-22,Food,22,SUCCESS
2024-03-21,Fuel,489,FAILED
2026-01-10,Other,2549,SUCCESS
